country,country_code,year,budget_deficit_surplus,capital_expenditure,consumer_price_index_cpi,defence_expenditure,education_expenditure,expenditure,exports,food_inflation,gdp_growth_rate,gdp_per_capita,government_debt,health_expenditure,imports,inflation_rate,interest_rate,labour_force,nominal_gdp,population,real_gdp,revenue,tax_revenue,unemployment_rate,value_added_tax_vat,risk_score,debt_to_gdp,budget_balance,deficit_to_gdp,revenue_to_gdp,tax_revenue_to_gdp,tax_effort,expenditure_to_gdp
Ivory Coast,CIV,2012.0,-432.5,,97.0,,,3054.0,6041005.8,,10.1,,,,5506532.2,2.3,7.86,,18907.19,22010712.0,16660.36,2621.5,2213.0,,,0.24657618,,-432.5,-2.2874895740720858,13.865095765156008,11.704542028720292,84.41731832920084,16.152585339228093
Ivory Coast,CIV,2013.0,-346.1,,99.6,,,3385.6,7157155.8,,9.3,,,,6537302.2,3.41,8.43,,21351.39,22469268.0,18204.54,3039.5,2408.6,,,0.09904872,,-346.0999999999999,-1.6209717493802507,14.235607143141502,11.28076439051509,79.24329659483467,15.856578892521753
Ivory Coast,CIV,2014.0,-376.3,,100.0,,,3669.6,6752676.3,,8.8,,,,7549.0,0.09,5.73,,24137.13,22995555.0,19804.55,3293.3,2573.3,,,0.1633135,,-376.2999999999997,-1.5590088796803916,13.644124218579426,10.66116808419228,78.13743054079495,15.203133098259816
Ivory Coast,CIV,2015.0,-553.2,,101.2,,,4470.0,7741831.8,,8.8,,,,7156.7,1.52,6.4,,27086.37,23596741.0,21555.73,3916.8,2954.9,,,0.2513708,,-553.1999999999998,-2.0423556201883084,14.460409423632626,10.909176829527176,75.44168709150327,16.502765043820933
Ivory Coast,CIV,2016.0,-838.5,,102.0,,,5015.1,6446574.5,,7.2,,,,4958645.6,0.29,5.93,,28686.71,24213622.0,23101.87,4176.6,3352.6,,,3.2201788,,-838.5,-2.9229563097336713,14.559355185728865,11.686944930248188,80.27103385528899,17.482311495462536
Ivory Coast,CIV,2017.0,-998.4,,102.38,,,5521.8,6882163.2,,7.4,,,,5185887.6,0.49,6.26,,30491.65,24848016.0,24813.9,4523.4,3458.1,,,0.4313314,,-998.4000000000005,-3.2743390403602315,14.83488102480515,11.34113765571886,76.44913118450724,18.10922006516538
Ivory Coast,CIV,2018.0,-944.3,,103.01,,,5708.4,6563596.6,,4.8,,,,5913143.4,0.57,6.09,,32506.1,25493988.0,26015.67,4764.1,3651.1,,,0.34413517,,-944.2999999999993,-2.904993216657794,14.656018408852495,11.232045677580516,76.63776998803552,17.56101162551029
Ivory Coast,CIV,2019.0,-785.4,,103.85,,,5943.8,7325218.6,,6.7,,,,5996689.2,0.77,6.29,,35379.0,26147551.0,27764.28,5158.4,3972.3,,,0.25880703,,-785.4000000000005,-2.219960993809889,14.580400802736085,11.227847027897907,77.00643610421837,16.800361796545975
Ivory Coast,CIV,2020.0,-1965.8,,106.35,,,7255.1,7155856.5,,0.7,,,,6040347.1,2.0,6.59,,36277.95,26811790.0,27958.56,5289.3,4149.2,,,90.148125,,-1965.8000000000002,-5.418718532882923,14.579930784402098,11.43725045103155,78.44516287599492,19.998649317285018
Ivory Coast,CIV,2021.0,-1961.9,,110.8,,,8102.1,8363019.0,,7.1,,,,7627993.1,2.3,5.65,,40366.86,27478249.0,29933.36,6140.2,5096.0,,,8.6102085,,-1961.9000000000005,-4.8601749058509895,15.21099238335605,12.624216993840987,82.99403928210808,20.071167289207036
Ivory Coast,CIV,2022.0,-2981.8,,116.5,,,9666.2,9988614.4,,6.2,,,,10708714.4,5.6,5.64,,43771.18,28160542.0,31794.57,6684.4,5616.7,,,95.71654,,-2981.800000000001,-6.81224495204379,15.27123554813921,12.831959293763612,84.02698821135779,22.083480500182997
Ivory Coast,CIV,2023.0,-2508.1,,121.65,,,10279.8,,,6.5,,,,,4.8,6.28,,47790.92,28873034.0,33872.65,7771.7,6508.0,,,96.01466,,-2508.0999999999995,-5.248068043050854,16.261875686845954,13.617649545143722,83.73972232587465,21.509943729896808
Ivory Coast,CIV,2024.0,-2120.6,,125.86,,,10896.5,,,6.1,,,,,3.08,6.31,,52400.0,,35924.43,8775.9,7533.8,,,0.9377703,,-2120.6000000000004,-4.046946564885497,16.74790076335878,14.377480916030535,85.84646588953841,20.794847328244277
Ivory Coast,CIV,2025.0,,,99.2,,,,,,,,,,,1.7,6.37,,,,,,,,,0.3533261,,,,,,,
Kenya,KEN,1998.0,,,,,,,9149.2,,,,,,15523.0,,,,,,,,,,,0.06362715,,,,,,,
Kenya,KEN,1999.0,,,,,,,9006.8,,,,,,13452.9,,,,,,,,,,,0.06362715,,,,,,,
Kenya,KEN,2000.0,,18584.0,,,,175119.0,9124.3,,0.0,,,,17197.2,,,,967838.0,,982855.0,178443.0,152444.0,,40944.0,0.06362715,,3324.0,0.34344590726960506,18.43727979269258,15.750983119075713,85.43008131448137,18.093833885422974
Kenya,KEN,2001.0,,13659.0,,,,123391.0,13537.0,,3.8,,,,20740.7,,,,1020022.0,,1020111.0,107283.0,90241.0,,27924.0,0.12119464,,-16108.0,-1.579181625494352,10.517714323808702,8.846966045830385,84.11491102970648,12.096895949303054
Kenya,KEN,2002.0,,10555.0,,,,122427.0,14456.6,,0.5,,,,33559.6,,,,1035374.0,,1025583.0,107060.0,90212.0,,29723.0,0.022640716,,-15367.0,-1.4841979806330852,10.340224884920811,8.712986804768132,84.26303007659256,11.824422865553895
Kenya,KEN,2003.0,,17438.0,,,,143691.0,16737.4,,2.9,,,,24319.8,,,,1131783.0,,1055658.0,114306.0,96782.0,,32540.0,0.01867432,,-29385.0,-2.5963457659286275,10.099639241798117,8.551285891376704,84.66922121323465,12.695985007726746
Kenya,KEN,2004.0,,16894.0,,,,146010.0,16390.6,,5.1,,,,25538.4,,,,1274328.0,,1109338.0,130095.0,108080.0,,33458.0,0.01867432,,-15915.0,-1.2488935344746408,10.2089101079157,8.48133290644167,83.07775087436104,11.457803642390342
Kenya,KEN,2005.0,,21388.0,,,,158123.0,19840.1,,5.7,,,,38506.0,12.3,,,1415823.0,,1172784.0,165646.0,138298.0,,43434.0,0.016752554,,7523.0,0.5313517297006759,11.699626295094797,9.768028913218672,83.49009333156249,11.168274565394121
Kenya,KEN,2006.0,,30397.0,,,,209791.0,17178.2,,6.5,,,,39630.5,9.4,,,1622565.0,,1249470.0,169821.0,145000.0,,41172.0,0.021859275,,-39970.0,-2.4633835932612866,10.466206284493996,8.936467876479524,85.38402199963491,12.929589877755282
Kenya,KEN,2007.0,,36409.0,,,,219726.0,20877.7,,6.9,,,,48294.2,6.1,,,1833511.0,,1336849.0,195320.0,165473.0,,53015.0,0.023512393,,-24406.0,-1.3311073672315028,10.652785830027744,9.024925402683703,84.71892279336474,11.983893197259247
Kenya,KEN,2008.0,,61951.0,,,,283616.0,23753.5,,1.5,,,,64341.0,4.7,9.0,,2107589.0,,1357262.0,241522.0,207445.0,,66249.0,0.015940497,,-42094.0,-1.9972584787641234,11.45963468209409,9.842763460997377,85.89072631064664,13.456893160858213
Kenya,KEN,2009.0,,62947.0,,,,301536.0,27359.8,,2.7,,,,66177.2,16.6,8.5,,3275642.0,,5361462.0,271194.0,233418.0,,74678.0,0.02416248,,-30342.0,-0.9262917009856388,8.279109866096478,7.12587028741236,86.07048828513905,9.205401567082117
Kenya,KEN,2010.0,,91807.0,,,,374246.0,30602.6,,8.1,,,,71198.9,8.6,7.0,,3597630.0,,5793514.0,304531.0,259767.0,,81309.0,0.023207419,,-69715.0,-1.937803498414234,8.464767082773937,7.220503498136273,85.3006754648952,10.40257058118817
Kenya,KEN,2011.0,,113899.5,,,,434101.5,35457.8,,5.1,,,,90527.9,3.9,5.8,,4162514.0,,6090206.0,350725.0,302869.0,,98612.0,0.02096259,,-83376.5,-2.0030323021135783,8.425797486807252,7.276107659938201,86.35512153396536,10.428829788920831
Kenya,KEN,2012.0,,137335.6,,,,509200.2,42365.1,,4.6,,,,101658.5,15.1,18.0,,4767191.0,,6368448.0,362116.0,332835.3,,100781.7,0.016881654,,-147084.2,-3.0853431297382468,7.596003600443112,6.9817907442768705,91.91399993372289,10.681346730181358
Kenya,KEN,2013.0,,151162.2,,,,589548.7,47116.3,,3.8,,,,130764.5,8.2,9.5,,5311322.0,,6610312.0,419576.4,380793.3,,105042.1,0.023269083,,-169972.29999999993,-3.200188201732072,7.8996603858700345,7.169463647656836,90.75660594828497,11.099848587602107
Kenya,KEN,2014.0,,124805.6,,,,669839.6,43062.5,,5.0,,,,130116.5,6.0,8.5,,6003835.0,,6942157.0,538800.9,484350.3,,132020.4,0.022004692,,-131038.69999999995,-2.18258329884149,8.974278940044156,8.067348619673925,89.89411487620009,11.156862238885646
Kenya,KEN,2015.0,,196861.2,,,,764835.7,41163.0,,5.0,,,,127648.5,6.7,8.5,,6884317.0,,7287024.0,611056.3,558210.8,,147620.0,0.014189193,,-153779.3999999999,-2.2337640756519477,8.876062796062413,8.10844125858818,91.35177887864016,11.109826871714361
Kenya,KEN,2016.0,,224147.7,,,,888866.6,48023.5,,4.2,,,,106483.2,6.8,11.5,,7594064.0,,7594064.0,670940.5,609240.3,,163068.7,0.015089237,,-217926.09999999998,-2.8696900631861935,8.83506512454991,8.022585798592164,90.80392374584633,11.704755187736106
Kenya,KEN,2017.0,,333425.7,,,,1082905.3,48834.0,,3.8,,,,150734.1,6.3,10.0,,8483396.0,,7885521.0,772694.6,686239.7,,190043.7,0.014189193,,-310210.70000000007,-3.6566806500604248,9.10831699946578,8.089209792870685,88.81124573667267,12.764997649526205
Kenya,KEN,2018.0,,209851.2,,,,1077038.7,53448.1,,5.6,,,,157516.9,7.8,10.0,,9340307.0,,8330891.0,840619.0,755215.4,,203206.6,0.016249064,,-236419.69999999995,-2.531176973090927,8.999907604750037,8.085552220071568,89.84039142584214,11.531084577840964
Kenya,KEN,2019.0,,328606.7,,,,1291663.0,53290.3,,5.1,183969.5,,,155919.7,4.7,9.0,17727199.0,10237727.3,26593769.0,8756945.6,924807.0,805372.4,6.2,232443.6,0.018139768,,-366856.0,-3.583373430937157,9.033323245482421,7.866710807973954,87.0854567493542,12.616696676419577
Kenya,KEN,2020.0,,335160.3,,,,1436864.1,53126.2,,-0.3,178891.9,,,155430.9,5.3,8.3,18548627.0,10715070.0,27308334.0,8733060.3,1061498.4,874538.9,5.2,245673.5,0.013952188,,-375365.7000000002,-3.5031567689245167,9.906593237375024,8.161765625422886,82.38720849696996,13.40975000629954
Kenya,KEN,2021.0,,246798.4,,,,1347104.2,54313.6,,7.6,188976.3,,,160717.2,5.7,7.0,19106156.0,12027661.5,28028495.0,9395942.1,937044.0,779269.8,6.6,215787.1,0.016396018,,-410060.19999999995,-3.4093094488899607,7.79074136730569,6.478980140902701,83.16256227028828,11.20005081619565
Kenya,KEN,2022.0,,256755.1,,,,1544540.0,59550.8,,4.9,194626.9,,,194180.1,6.1,7.0,18908915.0,13489641.5,28464189.0,9852582.9,1193501.2,1010496.3,5.5,296291.9,0.013694243,,-351038.80000000005,-2.602284130382561,8.84753831300854,7.490905521840592,84.6665508170415,11.449822443391101
Kenya,KEN,2023.0,,234827.2,,,,1611231.5,72919.3,,5.6,201841.0,,,194552.1,8.0,8.8,,15108805.9,,10399980.2,1310802.1,1103875.9,,311658.6,0.014015219,,-300429.3999999999,-1.9884390731368118,8.675749153677327,7.306175665411121,84.21377262059619,10.664188226814138
Kenya,KEN,2024.0,,235068.2,,,,1815184.4,91675.6,,5.0,,,,244404.6,7.5,12.5,,4044263.0,,2720702.0,1500906.6,1215865.8,,374950.3,0.6073894,,-314277.7999999998,-7.770953570526936,37.11199296386017,30.063964682811182,81.00875830647956,44.8829465343871
Kenya,KEN,2025.0,,290101.4,,,,2068187.5,,,,,,,,4.2,11.3,,,,,1564875.4,1251417.7,,365346.6,2.434683,,-503312.1000000001,,,,79.96915920590227,
Nigeria,NGA,1981.0,,6.57,,,,,11023.3,,,,,,12839.6,,,,139.31,,19748.53,,,,,0.43829316,,,,,,,
Nigeria,NGA,1982.0,,6.42,,,,,8206.4,,-6.8,,,,10770.5,,,,149.05,,18404.96,,,,,0.43829316,,,,,,,
Nigeria,NGA,1983.0,,4.89,,,,,7502.5,,-10.93,,,,8903.7,,,,158.75,,16394.39,,,,,0.36661795,,,,,,,
Nigeria,NGA,1984.0,,4.1,,,,,9088.0,,-1.11,,,,7178.3,,,,165.85,,16211.49,,,,,0.3632066,,,,,,,
Nigeria,NGA,1985.0,,5.46,,,,,11720.8,,5.91,,,,7062.6,,,,187.83,,17170.08,,,,,0.62842244,,,,,,,
Nigeria,NGA,1986.0,,8.53,,,,,8920.6,,0.06,,,,5983.6,,,,198.12,,17180.55,,,,,0.81616044,,,,,,,
Nigeria,NGA,1987.0,,6.37,,,,,30360.6,,3.2,,,,17861.7,,,,244.68,,17730.34,,,,,0.74445945,,,,,,,
Nigeria,NGA,1988.0,,8.34,,,,,31192.8,,7.33,,,,21445.7,,,,315.62,,19030.69,,,,,1.4283645,,,,,,,
Nigeria,NGA,1989.0,,15.03,,,,,57971.2,,1.92,,,,30860.2,,,,414.86,,19395.96,,,,,0.69254065,,,,,,,
Nigeria,NGA,1990.0,,24.05,,,,,109886.1,,11.78,,,,45717.9,,,,494.64,,21680.2,,,,,1.0212331,,,,,,,
Nigeria,NGA,1991.0,,28.34,,,,,121535.4,,0.36,,,,89488.2,,,,590.06,,21757.9,,,,,0.6550169,,,,,,,
Nigeria,NGA,1992.0,,39.76,,,,,205611.7,,4.63,,,,143151.2,,,,906.03,,22765.55,,,,,1.5701373,,,,,,,
Nigeria,NGA,1993.0,,54.5,,,,,218770.1,,-2.04,,,,165629.4,,,,1257.17,,22302.24,,,,,1.4622477,,,,,,,
Nigeria,NGA,1994.0,,70.92,,,,,206059.2,,-1.82,,,,162788.8,,,,1768.79,,21897.47,,,,,1.8467139,,,,,,,
Nigeria,NGA,1995.0,,121.14,,,,,950661.4,,-0.08,,,,755127.7,,,,3100.24,,21881.56,,,,,2.6822584,,,,,,,
Nigeria,NGA,1996.0,,212.93,,,,,1309543.4,,4.19,,,,562626.6,,,,4086.07,,22799.69,,,,,0.7524125,,,,,,,
Nigeria,NGA,1997.0,,269.65,,,,,1241662.7,,2.93,,,,845716.6,,,,4418.71,,23469.34,,,,,0.6471974,,,,,,,
Nigeria,NGA,1998.0,,309.02,,,,,751856.7,,2.58,,,,837418.7,,,,4805.16,,24075.15,,,,,2.0454721,,,,,,,
Nigeria,NGA,1999.0,,498.03,,,,,1188969.8,,0.58,,,,862515.7,,,,5482.35,,24215.78,,,,,2.1576598,,,,,,,
Nigeria,NGA,2000.0,,239.45,,43.4,,,1945723.3,,5.01,,,15.22,985022.39,,,,7062.75,,25430.42,,,,,0.74401283,,,,,,,
Nigeria,NGA,2001.0,,438.7,,47.07,,,1867953.85,,5.92,,,24.52,1358180.33,,,,8234.49,,26935.32,,,,,0.74035925,,,,,,,
Nigeria,NGA,2002.0,,321.38,,69.13,,,1744177.68,,15.33,,,40.62,1512695.33,,,,11501.45,,31064.27,,,,,2.07945,,,,,,,
Nigeria,NGA,2003.0,,241.69,,51.06,,,3087886.39,,7.35,,,33.27,2080235.27,,,,13556.97,,33346.62,,,,,1.6344382,,,,,,,
Nigeria,NGA,2004.0,,351.3,,76.3,,,4602781.54,,9.25,,,34.2,1987045.27,,,,18124.06,,36431.37,,,,,0.84512234,,,,,,,
Nigeria,NGA,2005.0,,519.5,,71.7,,,7246534.8,,6.44,,,55.7,2800856.33,,,,23121.88,,38777.01,,,,,0.8191105,,,,,,,
Nigeria,NGA,2006.0,,552.4,,84.2,,,7324680.63,,6.06,,,62.25,3108519.32,,10.0,,30375.18,140431790.0,41126.68,,,,,0.6819322,,,,,,,
Nigeria,NGA,2007.0,,759.32,,72.1,,,8309758.32,,6.59,,,81.91,3911952.63,,10.0,,34675.94,145325769.0,43837.39,,,,,3.4112904,,,,,,,
Nigeria,NGA,2008.0,,960.89,,95.85,,,10387693.62,,6.76,,,98.22,5593180.45,,9.5,,39954.21,149933510.0,46802.76,,,,,5.1217904,,,,,,,
Nigeria,NGA,2009.0,,1152.8,90.2,54.84,,,8606319.72,18.4,8.04,,,90.2,5480656.12,14.0,9.8,,43461.46,154642926.0,50564.26,,,,,3.5790641,,,,,,,
Nigeria,NGA,2010.0,-607540.41,883.87,103.1,198.71,,3996445.81,12011475.87,15.9,9.13,,,99.1,8163974.57,14.4,6.0,,55469.35,159500688.0,55469.35,3388905.4,,,,97.57531,,-607540.4100000001,-1095.2722719844387,6109.509846428703,,,7204.782118413143
Nigeria,NGA,2011.0,-816986.7,918.55,115.6,283.2,,4193968.2,15236665.99,10.3,5.31,,,231.8,10995863.63,12.1,6.5,,63713.36,164272861.0,58180.35,3376981.5,,,,99.87323,,-816986.7000000002,-1282.2847515811443,5300.27218781116,,,6582.556939392303
Nigeria,NGA,2012.0,-949230.0,874.7,130.2,296.8,,4105237.6,15139326.13,13.1,4.21,,,197.9,9766556.74,12.6,12.0,,72599.63,169087829.0,60670.05,3156007.6,,,,99.70369,,-949230.0,-1307.4860023391302,4347.140061182129,,,5654.62606352126
Nigeria,NGA,2013.0,-1153490.2,1108.39,141.9,272.3,,4515685.2,15262013.61,10.1,5.49,,,180.0,9439424.71,9.0,12.0,,81009.96,173876409.0,63942.85,3362195.0,,,119510.26,99.93282,,-1153490.2000000002,-1423.8868899577287,4150.347685642605,,,5574.234575600333
Nigeria,NGA,2014.0,-835644.0,783.12,153.3,274.53,,4123415.0,12962026.84,9.3,6.22,,,195.98,10538914.51,8.0,12.0,71641170.88,90136.98,178605318.0,67977.46,3287771.0,,7.83,127048.64,99.6753,,-835644.0,-927.0823140513473,3647.5273522587513,,,4574.609666310099
Nigeria,NGA,2015.0,-1557800.0,818.37,165.8,330.59,,4767365.0,8845158.81,9.2,2.79,,,257.7,11076068.34,8.2,13.0,73436104.38,95177.74,183376728.0,69780.69,3209565.0,,7.54,759432.7,81.42111,,-1557800.0,-1636.727243155805,3372.1803018226738,,,5008.907544978479
Nigeria,NGA,2016.0,-2140043.35,653.61,181.7,380.17,,5320416.0,8835611.91,10.6,-1.58,,,200.82,9480366.87,9.6,11.0,78486570.0,102575.42,193392517.0,68652.43,3180372.65,,12.09,777504.7,98.86677,,-2140043.35,-2086.312052146606,3100.5212067374428,,,5186.8332588840485
Nigeria,NGA,2017.0,-5101243.34,1242.3,215.7,361.92,,8720168.0,13988143.19,17.8,0.83,,19159809.16,245.19,10804845.85,18.7,14.0,82592121.22,114899.25,199681159.0,69205.69,3618924.66,,14.44,972348.41,99.50453,16675.31264129226,-5101243.34,-4439.753383942889,3149.6503763079395,,,7589.403760250829
Nigeria,NGA,2018.0,-3584739.0,1682.1,248.4,442.15,,7538027.0,18707327.43,18.9,1.93,,22707203.79,296.44,13445112.75,15.1,14.0,88206724.24,129086.91,196042933.0,70536.35,3953288.0,,21.83,1108040.57,99.555534,17590.632380928473,-3584739.0,-2776.996521180962,3062.501070015542,,,5839.497591196505
Nigeria,NGA,2019.0,-4915356.0,2289.0,276.6,588.78,,9454440.0,19910533.8,13.5,2.27,,24947081.08,388.23,20449968.39,11.4,14.0,,145639.14,201135262.0,72094.09,4539084.0,,,1184580.58,99.79083,17129.379561016354,-4915356.0,-3375.024049167003,3116.6649294962876,,,6491.688978663289
Nigeria,NGA,2020.0,-6171796.0,1614.89,310.2,642.06,,9953600.0,12613592.7,14.8,-1.92,,28628493.63,423.36,20519192.15,12.1,13.5,,154252.32,206283338.0,70800.54,3781804.0,,,1531170.81,98.53958,18559.52223603509,-6171796.0,-4001.1041649162876,2451.6999160855407,,,6452.804081001828
Nigeria,NGA,2021.0,-6910166.0,2522.47,361.2,612.53,,11698615.0,19204170.87,20.6,3.4,,33107247.23,386.24,22954835.52,16.5,11.5,,176075.5,211493324.0,73382.77,4788449.0,,,496390.01,99.55492,18802.86992227766,-6910166.0,-3924.5471402892513,2719.54303693586,,,6644.090177225111
Nigeria,NGA,2022.0,-9330372.0,3133.82,417.6,693.85,,14634244.0,27251572.39,17.1,3.1,,41604057.45,437.52,27115108.58,15.6,11.5,,202365.02,216783381.0,75768.95,5303872.0,,,697378.91,99.591515,20558.917470025208,-9330372.0,-4610.664432024862,2620.9430859147496,,,7231.607517939612
Nigeria,NGA,2023.0,-13501819.0,4486.21,508.7,743.2,,19500079.0,36247788.33,24.3,2.74,,49853685.26,468.64,32642666.15,21.8,17.5,,234425.91,,77936.1,5998260.0,,,3639316.85,98.532074,21266.28633328116,-13501819.0,-5759.525045674346,2558.7018090278502,,,8318.226854702196
Nigeria,NGA,2024.0,-961579.0,0.0,660.8,,,1411236.0,19167359.19,35.4,3.4,,121670881.49,,13970054.03,29.9,18.8,,277493.78,,80606.53,449657.0,,,1430919.37,98.66582,43846.345489257445,-961579.0,-346.5227220588512,162.04219063937217,,,508.5649126982233
Nigeria,NGA,2025.0,,,110.7,,,,6791847.35,26.1,,,,,5493728.48,24.5,27.5,,,,,,,,,96.22894,,,,,,,
Rwanda,RWA,1990.0,,12.65,,,,43.87,,,,,,,,,,,,,,21.0,18.2,,,0.01893872,,-22.869999999999997,,,,86.66666666666666,
Rwanda,RWA,1991.0,,16.79,,,,54.41,,,,,,,,,,,,,,24.5,21.3,,,0.01893872,,-29.909999999999997,,,,86.93877551020408,
Rwanda,RWA,1992.0,,20.06,,,,66.48,,,,,,,,,,,,,,27.0,23.6,,,0.01893872,,-39.480000000000004,,,,87.4074074074074,
Rwanda,RWA,1993.0,,21.64,,,,68.25,,,,,,,,,,,,,,25.4,23.4,,,0.01893872,,-42.85,,,,92.1259842519685,
Rwanda,RWA,1994.0,,4.41,,,,26.59,,,,,,,,,,,,,,5.9,5.9,,,0.01893872,,-20.689999999999998,,,,100.0,
Rwanda,RWA,1995.0,,27.3,,,,69.39,,,,,,,,,,,,,,23.0,21.6,,,0.01893872,,-46.39,,,,93.91304347826087,
Rwanda,RWA,1996.0,,39.54,,,,95.29,,,,,,,,,,,,,,39.1,35.9,,,0.01893872,,-56.190000000000005,,,,91.8158567774936,
Rwanda,RWA,1997.0,,46.19,,,,109.61,,,,,,,,,,,,,,57.7,54.6,,,0.01893872,,-51.91,,,,94.62738301559793,
Rwanda,RWA,1998.0,,42.25,,,,117.43,,,,,,,,,,,,,,65.5,62.1,,,0.020643054,,-51.93000000000001,,,,94.80916030534351,
Rwanda,RWA,1999.0,,74.01,,,,161.6,,,,,,,,,,,720.0,7500000.0,2066.0,65.2,61.5,,,0.020643054,,-96.39999999999999,-13.38888888888889,9.055555555555555,8.541666666666666,94.32515337423312,22.444444444444443
Rwanda,RWA,2000.0,,58.81,,,,147.47,,,8.4,,,,,,,,806.0,7700000.0,2239.0,67.9,64.7,,,0.02224013,,-79.57,-9.872208436724565,8.424317617866006,8.027295285359802,95.28718703976435,18.29652605459057
Rwanda,RWA,2001.0,,57.31,,,,166.69,,,8.5,,,,,,,,871.0,7900000.0,2429.0,85.6,78.9,,,0.02055473,,-81.09,-9.309988518943744,9.827784156142364,9.058553386911598,92.17289719626169,19.137772675086108
Rwanda,RWA,2002.0,,57.95,,,,191.81,,,13.2,,,,,,,,935.0,8100000.0,2750.0,100.4,93.8,,,0.026228532,,-91.41,-9.776470588235293,10.737967914438503,10.032085561497325,93.42629482071713,20.514438502673794
Rwanda,RWA,2003.0,,50.99,,,,214.97,,,2.2,,,,,,,,1150.0,8300000.0,2810.0,121.7,114.0,,,0.02031525,,-93.27,-8.110434782608696,10.582608695652173,9.91304347826087,93.67296631059983,18.693043478260872
Rwanda,RWA,2004.0,,81.45,,,,266.84,,,7.4,,,,,,,,1372.0,8600000.0,3020.0,146.3,133.9,,,0.023336736,,-120.53999999999996,-8.785714285714283,10.66326530612245,9.759475218658894,91.52426520847573,19.448979591836732
Rwanda,RWA,2005.0,,110.55,,,,332.86,,,9.4,,,,,11.6,9.0,,1637.0,8800000.0,3303.0,179.6,161.8,,,0.021062482,,-153.26000000000002,-9.362248014660967,10.971288943188759,9.883934025656691,90.08908685968821,20.333536957849727
Rwanda,RWA,2006.0,,126.14,,,,386.57,,,9.2,,,,,5.2,9.0,,1832.0,9000000.0,3607.0,207.4,192.8,,,0.020789538,,-179.17,-9.780021834061134,11.320960698689957,10.524017467248909,92.96046287367406,21.100982532751093
Rwanda,RWA,2007.0,,186.18,,,,490.74,,,7.6,,,,,12.6,9.0,,2226.0,9200000.0,3883.0,256.9,241.8,,,0.016359583,,-233.84000000000003,-10.504941599281223,11.540880503144653,10.862533692722373,94.12222654729469,22.045822102425877
Rwanda,RWA,2008.0,,267.76,,,,649.74,,,11.2,,,,,6.5,9.0,,2833.0,9500000.0,4316.0,379.9,327.6,,,0.026228532,,-269.84000000000003,-9.52488528062125,13.40981291916696,11.563713378044477,86.2332192682285,22.934698199788212
Rwanda,RWA,2009.0,,295.23,79.8,,,754.29,,,6.2,,,,,20.4,9.0,,3225.0,9700000.0,4586.0,380.6,364.0,,,0.019196449,,-373.68999999999994,-11.587286821705424,11.8015503875969,11.286821705426357,95.6384655806621,23.388837209302324
Rwanda,RWA,2010.0,,350.1,84.9,,,879.37,,,7.3,,694.38,,,4.5,7.5,,3572.0,10000000.0,4922.0,430.9,412.8,,,0.021062482,19.43952967525196,-448.47,-12.55515117581187,12.063269876819708,11.556550951847704,95.79948944070551,24.61842105263158
Rwanda,RWA,2011.0,,447.94,80.3,,,998.13,,,8.0,,854.65,,,1.1,6.0,,4133.0,10200000.0,5314.0,541.6,505.0,,,0.021158434,20.678683764819745,-456.53,-11.045971449310429,13.10428260343576,12.21872731671909,93.24224519940915,24.150254052746188
Rwanda,RWA,2012.0,,513.9,86.9,,,1174.55,,,8.6,,980.71,,,7.8,7.0,,4702.0,10500000.0,5773.0,697.9,645.8,,,0.0190252,20.857294768183753,-476.65,-10.13717566992769,14.842620161633347,13.734581029349213,92.53474709843816,24.979795831561034
Rwanda,RWA,2013.0,,649.45,95.3,,,1455.38,,,4.7,,1393.37,,,4.4,7.5,,5057.0,10700000.0,6046.0,799.2,707.0,,,0.11524864,27.553292465888862,-656.1800000000001,-12.975677279019182,15.803836266561202,13.980620921494957,88.46346346346346,28.779513545580386
Rwanda,RWA,2014.0,,718.17,98.8,,,1653.87,92.2,,6.2,,1677.36,,520.84,2.4,7.0,,5623.0,11000000.0,6418.0,903.0,810.3,,,0.11268734,29.83033967632936,-750.8699999999999,-13.35354792815223,16.059043215365463,14.41045705139605,89.734219269103,29.41259114351769
Rwanda,RWA,2015.0,,776.1,99.1,,,1749.6,100.6,,8.9,,2118.04,,432.61,1.5,6.5,,6150.0,11300000.0,6987.0,1082.8,928.1,,,0.09264555,34.439674796747966,-666.8,-10.842276422764227,17.60650406504065,15.091056910569106,85.71296638345032,28.448780487804875
Rwanda,RWA,2016.0,,701.3,105.7,,,1813.7,92.1,,6.0,,3056.92,,666.43,4.5,6.5,,6845.0,11500000.0,7404.0,1225.8,1044.6,,,0.104492635,44.659167275383496,-587.9000000000001,-8.588750913075238,17.907962016070123,15.260774287801313,85.21781693587862,26.49671292914536
Rwanda,RWA,2017.0,,814.9,118.3,,,2093.29,92.0,,3.9,,3749.2,,635.79,7.4,6.3,,7694.0,11800000.0,7694.0,1377.2,1180.0,,,0.10529106,48.72887964647777,-716.0899999999999,-9.307122433064725,17.899662074343645,15.336625942292695,85.68109207086843,27.206784507408372
Rwanda,RWA,2018.0,,939.92,118.5,,,2373.69,170.8,,8.5,,4344.94,,674.78,1.3,5.5,,8299.0,12100000.0,8350.0,1576.7,1324.7,,,0.15662831,52.35498252801541,-796.99,-9.60344619833715,18.998674539101096,15.962164116158572,84.01725122090443,28.60212073743825
